GeoUID,Region Name,OfficialLanguage,AboriginalLanguages,NonAboriginalLanguages
59150995,Richmond,570,0,1035
59150998,Richmond,310,0,420
59150996,Richmond,470,0,655
59150997,Richmond,95,0,230
59151076,Richmond,275,0,195
59150051,West Vancouver,325,0,120
59151075,Richmond,280,0,65
59151099,Richmond,380,0,85
59151097,Richmond,535,0,95
59151182,Richmond,325,0,220
59151077,Richmond,260,0,180
59151078,Richmond,260,0,220
59151082,Richmond,190,0,165
59151083,Richmond,170,0,240
59151084,Richmond,220,0,180
59151100,Richmond,250,0,125
59151106,Richmond,330,0,120
59151195,Richmond,525,0,440
59151101,Richmond,360,0,175
59151196,Richmond,230,0,215
59151102,Richmond,845,0,260
59151197,Richmond,670,0,550
59151103,Richmond,230,0,120
59151095,Richmond,425,0,105
59151104,Richmond,280,0,160
59151107,Richmond,565,0,310
59151105,Richmond,485,0,220
59151198,Vancouver,210,0,200
59151199,Vancouver,210,0,205
59151201,Vancouver,160,0,180
59151202,Vancouver,185,0,170
59151338,Burnaby,900,0,1295
59151302,Burnaby,410,0,1000
59151305,Burnaby,395,0,450
59151307,Burnaby,320,0,415
59151308,Burnaby,165,0,130
59151309,Burnaby,190,0,195
59151310,Burnaby,305,0,285
59151311,Burnaby,395,0,380
59151345,Burnaby,390,0,260
59151339,Burnaby,280,0,155
59151340,Burnaby,575,0,575
59151341,Burnaby,325,0,375
59150025,West Vancouver,535,0,50
59150027,West Vancouver,500,0,55
59150030,West Vancouver,390,0,105
59150031,West Vancouver,470,0,160
59150032,West Vancouver,330,0,45
59150975,Vancouver,600,0,60
59151346,Burnaby,265,0,215
59151348,Burnaby,305,5,165
59150045,West Vancouver,445,0,110
59150052,West Vancouver,280,0,70
59150053,West Vancouver,405,0,135
59150054,West Vancouver,365,0,160
59150055,West Vancouver,430,0,95
59150056,West Vancouver,370,0,130
59150059,West Vancouver,795,0,310
59150232,North Vancouver,640,0,55
59151312,Burnaby,205,0,185
59150233,Burrard Inlet 3,1635,0,155
59150219,North Vancouver,560,0,45
59150229,North Vancouver,380,0,30
59150230,North Vancouver,995,0,160
59152388,Langley,485,0,105
59150220,North Vancouver,490,0,105
59152706,Delta,345,0,40
59152983,Coquitlam,605,0,205
59152803,Surrey,235,0,95
59152984,Coquitlam,350,0,115
59152985,Coquitlam,360,0,130
59152305,Surrey,610,0,65
59152986,Coquitlam,330,0,80
59152306,Surrey,600,0,55
59152307,Surrey,420,0,50
59152312,Surrey,1235,0,145
59152313,Surrey,410,0,85
59152320,Surrey,620,0,40
59152321,Surrey,755,0,75
59152314,Surrey,430,0,65
59152315,Surrey,485,0,80
59153003,Port Coquitlam,880,0,180
59152316,Surrey,435,0,35
59153004,Coquitlam 2,x,x,x
59152317,Surrey,515,0,70
59152469,Maple Ridge,430,0,15
59152318,Surrey,535,0,70
59152327,Surrey,585,0,75
59152319,Surrey,600,0,30
59152328,Surrey,560,0,30
59152332,Surrey,565,0,95
59152333,Surrey,485,0,30
59152329,Surrey,300,0,15
59152334,Surrey,530,0,75
59152330,Surrey,550,0,65
59152335,Surrey,545,0,75
59152331,Surrey,570,0,95
59152735,Delta,455,0,20
59152736,Delta,455,0,20
59152322,Surrey,225,0,145
59152336,Surrey,530,0,20
59152337,Surrey,760,0,65
59152338,Surrey,400,0,30
59152710,Delta,445,0,25
59152383,Langley,290,0,30
59152711,Delta,685,0,60
59152384,Langley,395,0,50
59152712,Delta,395,0,40
59152386,Langley,470,0,35
59152382,Langley,685,0,30
59152387,Langley,390,0,20
59152389,Langley,1435,0,90
59152737,Delta,450,0,30
59152738,Delta,400,0,25
59152390,Langley,355,0,45
59152391,Langley,630,0,30
59152739,Delta,320,0,20
59152392,Langley,1565,0,205
59152409,Langley,405,0,25
59152393,Langley,435,0,75
59152410,Langley,480,0,35
59152406,Langley,3740,0,860
59152414,Langley,1595,0,155
59152415,Langley,355,0,40
59152407,Langley,525,0,70
59152408,Langley,340,0,20
59152417,Langley,610,0,40
59152418,Langley,1690,0,105
59152419,Langley,355,0,0
59152395,Langley,1245,0,115
59152394,Langley,775,0,80
59152802,Surrey,265,0,45
59152470,Maple Ridge,370,0,30
59152804,Surrey,790,0,210
59152471,Maple Ridge,335,0,20
59152466,Maple Ridge,585,0,30
59152472,Maple Ridge,435,0,40
59152467,Maple Ridge,415,0,5
59152468,Maple Ridge,415,0,15
59152477,Maple Ridge,690,0,35
59152832,New Westminster,1395,0,330
59152899,Burnaby,360,0,140
59152833,New Westminster,400,0,90
59152823,New Westminster,1955,0,670
59152834,New Westminster,425,0,165
59152900,Burnaby,230,0,130
59151393,Burnaby,240,0,100
59150082,North Vancouver,565,0,120
59152901,Burnaby,255,0,155
59152902,Burnaby,465,0,210
59152903,Burnaby,340,0,205
59152987,Coquitlam,1090,0,460
59150820,Vancouver,450,0,50
59150763,Vancouver,255,5,65
59152992,Port Coquitlam,510,0,165
59152988,Port Coquitlam,765,0,170
59152993,Port Coquitlam,400,0,150
59152989,Port Coquitlam,1075,0,150
59152994,Port Coquitlam,335,0,95
59152990,Port Coquitlam,665,0,175
59152995,Coquitlam,2345,0,2735
59152991,Port Coquitlam,480,0,140
59152998,Port Coquitlam,1165,0,210
59152999,Port Coquitlam,615,0,70
59153000,Port Coquitlam,645,0,120
59153018,Port Coquitlam,510,0,30
59153005,Port Coquitlam,1280,0,395
59153006,Port Coquitlam,605,0,60
59153008,Port Coquitlam,560,0,70
59153010,Port Coquitlam,690,0,150
59153013,Port Coquitlam,350,0,55
59153019,Port Coquitlam,515,0,30
59153014,Port Coquitlam,620,0,75
59153020,Port Coquitlam,395,0,30
59153016,Port Coquitlam,310,0,5
59150364,Vancouver,405,0,65
59153017,Port Coquitlam,420,0,30
59151857,Surrey,195,0,100
59152714,Delta,345,0,30
59153480,Vancouver,385,0,190
59151945,Surrey,325,0,210
59151948,Surrey,265,0,85
59151949,Surrey,1160,0,650
59151950,Surrey,530,0,330
59151951,Surrey,1225,0,375
59152713,Delta,460,0,40
59152715,Delta,390,0,35
59152716,Delta,675,0,10
59153001,Port Coquitlam,405,0,130
59152717,Delta,240,0,20
59152721,Delta,425,0,35
59152718,Delta,650,0,40
59152722,Delta,740,0,40
59152719,Delta,750,0,50
59152723,Delta,455,0,15
59152720,Delta,385,0,40
59152724,Delta,380,0,10
59152726,Delta,505,0,30
59152725,Delta,670,0,40
59151979,Surrey,350,0,230
59151980,Surrey,160,0,75
59152730,Delta,675,0,45
59152740,Delta,475,0,40
59152731,Delta,380,0,30
59152741,Delta,435,0,20
59151974,Surrey,950,0,215
59152742,Delta,525,0,15
59151975,Surrey,580,0,165
59151978,Surrey,305,0,235
59152746,Delta,860,0,20
59152743,Delta,360,0,10
59152747,Delta,335,0,20
59152744,Delta,540,0,45
59152748,Delta,370,0,40
59152745,Delta,300,0,30
59150777,Vancouver,835,0,290
59152749,Delta,565,0,55
59152787,Maple Ridge,355,0,35
59152750,Delta,520,0,20
59150779,Vancouver,800,0,135
59152786,Maple Ridge,390,0,15
59152782,Langley,570,0,30
59152783,Langley,285,0,10
59152784,Langley,395,0,10
59152781,Langley,620,0,25
59152785,Langley,615,0,20
59150791,Vancouver,460,0,95
59152793,Surrey,1260,0,460
59152734,Delta,530,0,15
59151728,Coquitlam,340,0,120
59152805,Surrey,520,0,285
59152809,Surrey,725,0,795
59152795,Surrey,385,0,100
59152810,Surrey,490,0,865
59152732,Delta,360,0,25
59152812,Richmond,1135,0,670
59152733,Delta,460,0,20
59152073,Surrey,305,0,455
59152814,Richmond,500,0,290
59152816,Richmond,620,0,340
59152821,New Westminster,235,0,130
59152817,Richmond,530,0,180
59151772,North Vancouver,475,0,55
59152819,New Westminster,960,0,510
59150084,North Vancouver,680,0,210
59151938,Surrey,465,0,350
59152799,Surrey,215,0,95
59152887,New Westminster,840,0,120
59152800,Surrey,385,0,125
59152888,New Westminster,215,0,25
59152801,Surrey,380,0,130
59152890,Burnaby,335,0,210
59151771,North Vancouver,435,0,130
59152891,Burnaby,450,0,280
59152892,Burnaby,350,0,225
59152898,Burnaby,635,0,270
59152893,Burnaby,370,0,180
59152895,Burnaby,705,0,420
59151845,Surrey,1005,0,485
59152896,Burnaby,405,0,180
59152822,New Westminster,325,0,295
59152897,Burnaby,635,0,355
59151784,Maple Ridge,380,0,40
59151783,Maple Ridge,485,0,30
59152904,Burnaby,275,0,130
59152906,Burnaby,415,0,295
59152909,Burnaby,295,0,145
59152907,Burnaby,315,0,120
59152910,Burnaby,295,0,165
59152908,Burnaby,310,0,155
59152911,Burnaby,550,0,175
59152912,Burnaby,245,0,125
59152913,Burnaby,405,0,250
59150085,North Vancouver,535,0,265
59151883,Surrey,520,0,280
59151884,Surrey,215,0,150
59151885,Surrey,265,0,230
59151886,Surrey,405,0,190
59152035,Surrey,350,0,235
59151847,Surrey,290,0,165
59151848,Surrey,505,0,245
59150821,Vancouver,420,0,40
59151849,Surrey,275,0,130
59151846,Surrey,370,0,190
59150087,North Vancouver,340,0,100
59151850,Surrey,365,0,110
59151851,Surrey,395,0,190
59151852,Surrey,285,0,130
59150822,Vancouver,360,0,65
59151926,Surrey,390,0,210
59151931,Surrey,950,0,430
59151927,Surrey,225,0,180
59151932,Surrey,750,0,240
59151929,Surrey,755,0,245
59151933,Surrey,740,0,265
59151939,Surrey,330,0,170
59151935,Surrey,325,0,170
59151936,Surrey,655,0,340
59151940,Surrey,310,0,70
59151937,Surrey,295,0,185
59151941,Surrey,290,0,100
59153481,Vancouver,495,0,245
59151887,Surrey,530,0,360
59151965,Surrey,235,0,440
59151888,Surrey,380,0,210
59151955,Surrey,165,0,255
59151960,Surrey,320,0,405
59151957,Surrey,100,0,175
59151958,Surrey,180,0,425
59151961,Surrey,365,0,700
59151959,Surrey,120,0,240
59151962,Surrey,420,0,420
59151968,Surrey,160,0,435
59151963,Surrey,205,0,345
59151964,Surrey,200,0,485
59150878,Vancouver,520,0,10
59151944,Surrey,555,0,445
59151969,Surrey,460,0,405
59151970,Surrey,145,0,360
59151972,Surrey,100,0,320
59151973,Surrey,200,0,370
59152564,Langley,480,0,25
59151858,Surrey,475,0,320
59152569,Langley,460,0,5
59152544,Maple Ridge,630,0,40
59151860,Surrey,455,0,345
59151715,Coquitlam,450,0,470
59151716,Coquitlam,410,0,210
59151719,Coquitlam,1010,0,670
59151720,Coquitlam,570,0,380
59151721,Coquitlam,580,0,470
59151717,Coquitlam,445,0,135
59151723,Coquitlam,260,0,125
59151724,Coquitlam,290,0,205
59151718,Coquitlam,200,0,165
59151726,Coquitlam,365,0,105
59152566,Langley,530,0,15
59151733,North Vancouver,930,0,120
59152059,Surrey,270,0,205
59151734,North Vancouver,735,0,165
59152567,Langley,475,0,10
59151737,North Vancouver,355,0,60
59152568,Langley,295,0,5
59153085,Vancouver,185,0,230
59151738,North Vancouver,280,0,55
59151735,North Vancouver,705,0,120
59152057,Surrey,600,0,650
59151736,North Vancouver,290,0,50
59152033,Surrey,450,0,340
59153482,Vancouver,400,0,170
59152034,Surrey,470,0,285
59152032,Surrey,260,0,165
59151800,Maple Ridge,595,0,40
59151774,Pitt Meadows,255,0,30
59151727,Coquitlam,475,0,110
59150461,Vancouver,145,0,165
59151779,Maple Ridge,510,0,40
59151775,Pitt Meadows,925,0,115
59151776,Maple Ridge,725,0,75
59151780,Maple Ridge,390,0,75
59151777,Maple Ridge,515,0,30
59152058,Surrey,100,0,175
59151778,Maple Ridge,540,0,40
59151801,Maple Ridge,600,0,55
59151791,Maple Ridge,780,0,25
59152060,Surrey,370,0,325
59152061,Surrey,275,0,240
59151792,Maple Ridge,320,0,15
59151793,Maple Ridge,845,0,55
59151786,Maple Ridge,685,0,50
59151794,Maple Ridge,370,0,40
59151788,Maple Ridge,260,0,5
59151795,Maple Ridge,430,0,25
59151790,Maple Ridge,430,0,30
59151798,Maple Ridge,410,0,5
59151802,Maple Ridge,580,0,25
59152229,Surrey,275,0,425
59151803,Maple Ridge,360,0,15
59151804,Maple Ridge,430,0,20
59151805,Maple Ridge,790,0,35
59150879,Vancouver,500,0,35
59152156,Delta,345,0,150
59152130,Delta,345,0,60
59152131,Delta,295,0,90
59151781,Maple Ridge,905,0,140
59152132,Delta,425,0,105
59151782,Maple Ridge,350,0,15
59152133,Delta,305,0,85
59151861,Surrey,1115,0,970
59151854,Surrey,410,0,215
59151862,Surrey,395,0,125
59151855,Surrey,265,0,190
59151865,Surrey,300,0,345
59151874,Surrey,520,0,105
59151866,Surrey,425,0,245
59151880,Surrey,805,0,560
59151871,Surrey,370,0,230
59151881,Surrey,225,0,70
59151872,Surrey,355,0,145
59151882,Surrey,285,0,200
59152232,Surrey,300,0,260
59152227,Surrey,400,0,175
59152157,Delta,175,0,105
59152228,Surrey,305,0,305
59152158,Delta,780,0,245
59150880,Vancouver,540,0,30
59152233,Surrey,245,0,425
59150462,Vancouver,165,0,215
59152235,Surrey,235,0,365
59152236,Surrey,155,0,325
59152546,Maple Ridge,2630,0,235
59152547,Maple Ridge,815,0,55
59152560,Langley,560,0,10
59152548,Maple Ridge,630,0,35
59152561,Langley,415,0,15
59152559,Langley,460,0,15
59152562,Langley,495,0,40
59152570,Langley,455,0,10
59152571,Langley,330,0,10
59152572,Surrey,345,0,25
59152573,Surrey,285,0,25
59152642,Surrey,285,0,80
59152574,Surrey,215,0,10
59152145,Delta,515,0,165
59152575,Surrey,445,0,30
59152576,Surrey,490,0,40
59152050,Surrey,245,0,335
59152577,Surrey,2780,0,215
59150472,Vancouver,190,0,220
59152051,Surrey,205,0,330
59152563,Langley,385,0,15
59152146,Delta,325,0,220
59152041,Surrey,285,0,290
59152037,Surrey,285,0,170
59152622,White Rock,450,0,65
59152042,Surrey,595,0,555
59152623,White Rock,445,0,25
59152043,Surrey,130,0,80
59152624,White Rock,680,0,60
59152046,Surrey,190,0,230
59152626,White Rock,440,0,15
59152047,Surrey,380,0,355
59152036,Surrey,390,0,335
59152048,Surrey,210,0,365
59152052,Surrey,580,0,730
59152049,Surrey,380,0,275
59152053,Surrey,665,0,370
59152645,Surrey,375,0,205
59152643,Surrey,435,0,205
59152644,Surrey,505,0,130
59152062,Surrey,260,0,230
59152065,Surrey,505,0,380
59152066,Surrey,355,0,200
59152067,Surrey,330,0,495
59152068,Surrey,230,0,320
59152069,Surrey,260,0,315
59152070,Surrey,170,0,195
59152071,Surrey,370,0,580
59152072,Surrey,345,0,860
59152063,Surrey,590,0,485
59152064,Surrey,1275,0,1180
59152074,Surrey,320,0,455
59152055,Surrey,95,0,170
59152075,Surrey,135,0,525
59152076,Surrey,115,0,370
59152077,Surrey,75,0,295
59152078,Surrey,380,0,1240
59152056,Surrey,105,0,175
59152079,Surrey,185,0,500
59150761,Vancouver,260,0,5
59152302,Surrey,845,0,110
59152303,Surrey,615,0,110
59152300,Surrey,415,0,45
59152304,Surrey,500,0,10
59152137,Delta,430,0,40
59152138,Delta,440,0,50
59152139,Delta,425,0,95
59152140,Delta,405,0,50
59152144,Delta,265,0,175
59152147,Delta,435,0,115
59152148,Delta,280,0,20
59152149,Delta,495,0,40
59152150,Delta,325,0,50
59152151,Delta,325,0,100
59152159,Delta,315,0,185
59152135,Delta,460,0,165
59152323,Surrey,570,0,65
59152136,Delta,435,0,165
59152324,Surrey,435,0,50
59152143,Delta,250,0,195
59152325,Surrey,495,0,45
59152160,Delta,200,0,85
59152326,Surrey,600,0,70
59152163,Delta,245,0,240
59152164,Delta,300,0,110
59152165,Delta,400,0,205
59152166,Delta,605,0,195
59152167,Delta,290,0,135
59152173,Surrey,145,0,410
59152169,Delta,285,0,200
59152170,Delta,220,0,60
59152174,Surrey,490,0,610
59152171,Surrey,205,0,305
59152175,Surrey,625,0,350
59152172,Surrey,230,0,310
59152176,Surrey,580,0,500
59152177,Surrey,285,0,450
59150681,Vancouver,385,0,45
59150365,Vancouver,285,0,50
59152396,Langley,595,0,50
59152244,Surrey,195,0,545
59152152,Delta,425,0,135
59152153,Delta,380,0,160
59152154,Delta,320,0,220
59152377,Langley,1485,0,60
59150780,Vancouver,1865,0,340
59152239,Surrey,150,0,405
59152240,Surrey,260,0,570
59152241,Surrey,150,0,355
59152242,Surrey,260,0,320
59152243,Surrey,285,0,275
59152245,Surrey,170,0,375
59152380,Langley,320,0,35
59152246,Surrey,295,0,190
59152381,Langley,550,0,40
59152237,Surrey,285,0,420
59152248,Surrey,355,0,95
59152238,Surrey,290,0,385
59152249,Surrey,380,0,140
59150784,Vancouver,400,0,130
59152250,Surrey,245,0,145
59152397,Langley,540,0,40
59150792,Vancouver,670,0,135
59150793,Vancouver,770,0,155
59152398,Langley,300,0,25
59152399,Langley,440,0,30
59152460,Maple Ridge,580,0,40
59152461,Maple Ridge,430,0,30
59152462,Maple Ridge,705,0,30
59152465,Maple Ridge,330,0,5
59152627,White Rock,430,0,5
59152463,Maple Ridge,620,0,40
59152464,Maple Ridge,545,0,60
59152628,White Rock,310,0,40
59152631,Surrey,x,x,x
59152629,White Rock,655,0,40
59152632,Surrey,540,0,50
59152630,White Rock,495,0,25
59152633,Surrey,435,0,70
59152635,Surrey,400,0,30
59152634,Surrey,405,0,50
59150795,Vancouver,695,0,135
59152637,Surrey,545,0,25
59152638,Surrey,405,0,35
59152640,Surrey,375,0,30
59150816,Vancouver,275,0,35
59152646,Surrey,1030,0,160
59150785,Vancouver,1470,0,305
59152647,Surrey,325,0,155
59152648,Surrey,280,0,90
59152652,Surrey,980,0,190
59152654,Surrey,385,0,75
59152649,Surrey,1970,0,375
59152655,Surrey,280,0,45
59152650,Surrey,1580,0,225
59150787,Vancouver,355,0,105
59152651,Surrey,720,0,60
59150786,Vancouver,430,0,105
59150817,Vancouver,450,0,20
59150354,Vancouver,480,0,40
59150788,Vancouver,525,0,165
59150355,Vancouver,450,0,45
59150357,Vancouver,815,0,65
59150358,Vancouver,505,0,30
59150356,Vancouver,435,0,35
59150359,Vancouver,365,0,75
59150360,Vancouver,490,0,80
59150351,Vancouver,390,0,10
59150352,Vancouver,505,0,220
59150353,Vancouver,425,0,45
59150366,Vancouver,490,0,110
59150367,Vancouver,985,5,200
59150368,Vancouver,270,0,185
59150369,Vancouver,310,0,175
59150790,Vancouver,925,0,210
59150361,Vancouver,445,0,50
59150362,Vancouver,300,0,95
59150819,Vancouver,340,0,55
59150093,North Vancouver,410,0,180
59150762,Vancouver,485,0,220
59150094,North Vancouver,520,0,130
59150095,North Vancouver,365,0,75
59150091,North Vancouver,480,0,135
59150756,Vancouver,115,0,80
59150757,Vancouver,855,0,230
59150759,Vancouver,135,0,210
59150760,Vancouver,410,0,40
59150112,North Vancouver,610,0,65
59150832,Vancouver,585,0,150
59150092,North Vancouver,330,0,95
59150850,Vancouver,1400,0,680
59150837,Vancouver,400,0,30
59150859,Vancouver,395,0,20
59150840,Vancouver,335,0,70
59150861,Vancouver,545,0,40
59150841,Vancouver,215,0,240
59150863,Vancouver,525,0,45
59150845,Vancouver,575,0,75
59150864,Vancouver,440,0,40
59150846,Vancouver,675,0,70
59150865,Vancouver,580,0,75
59150866,Vancouver,470,0,55
59150881,Vancouver,555,0,25
59150871,Vancouver,485,0,50
59150754,Vancouver,350,0,95
59150873,Vancouver,480,0,20
59150882,Vancouver,645,0,35
59150874,Vancouver,535,0,40
59150883,Vancouver,430,0,25
59150875,Vancouver,505,0,10
59150204,North Vancouver,680,0,70
59150876,Vancouver,545,0,25
59150755,Vancouver,415,0,315
59150877,Vancouver,330,0,20
59150175,North Vancouver,370,0,35
59150176,North Vancouver,505,0,65
59150177,North Vancouver,290,0,25
59150174,North Vancouver,375,0,30
59150473,Vancouver,280,0,280
59150178,North Vancouver,640,0,70
59150179,North Vancouver,305,0,80
59150180,North Vancouver,485,0,35
59150181,North Vancouver,405,0,50
59150435,Vancouver,255,0,265
59150566,Vancouver,380,0,130
59150182,North Vancouver,630,0,90
59150183,North Vancouver,655,0,80
59150185,North Vancouver,650,0,75
59150186,North Vancouver,460,0,125
59150187,North Vancouver,770,0,165
59150436,Vancouver,360,0,340
59150188,North Vancouver,325,0,115
59150434,Vancouver,230,0,205
59150437,Vancouver,625,0,505
59150206,North Vancouver,515,0,35
59150207,North Vancouver,465,0,35
59150208,North Vancouver,530,0,50
59150209,North Vancouver,605,0,55
59151147,Richmond,400,0,550
59150210,North Vancouver,630,0,60
59150463,Vancouver,210,0,245
59150211,North Vancouver,565,0,25
59150212,North Vancouver,315,0,45
59150213,North Vancouver,500,0,65
59150214,North Vancouver,265,0,50
59150465,Vancouver,210,0,225
59150466,Vancouver,175,0,240
59150476,Vancouver,545,0,275
59150468,Vancouver,225,0,275
59150477,Vancouver,275,0,255
59150264,Burnaby,165,0,125
59150469,Vancouver,255,0,335
59150265,Burnaby,300,0,115
59150470,Vancouver,225,0,255
59150471,Vancouver,305,0,255
59150252,North Vancouver,710,0,70
59150542,Vancouver,240,0,180
59151148,Richmond,575,0,560
59150549,Vancouver,220,0,200
59150246,North Vancouver,440,0,30
59150249,North Vancouver,460,0,45
59150250,North Vancouver,450,0,15
59150251,North Vancouver,395,0,20
59150543,Vancouver,285,0,170
59150544,Vancouver,390,0,325
59150545,Vancouver,345,0,220
59150546,Vancouver,325,0,270
59150547,Vancouver,245,0,215
59150548,Vancouver,225,0,140
59150551,Vancouver,225,0,200
59150552,Vancouver,235,0,155
59150553,Vancouver,300,0,225
59150554,Vancouver,275,0,185
59150266,Burnaby,820,0,455
59150680,Vancouver,620,0,30
59150245,North Vancouver,515,0,15
59150577,Vancouver,650,0,135
59150267,Burnaby,725,0,260
59150268,Burnaby,385,0,140
59150270,Burnaby,185,0,70
59150578,Vancouver,235,0,205
59150271,Burnaby,315,0,135
59150575,Vancouver,440,0,230
59150579,Vancouver,195,0,180
59150370,Vancouver,830,5,380
59150377,Vancouver,405,0,70
59150378,Vancouver,635,0,175
59150376,Vancouver,330,0,105
59150675,Vancouver,560,0,65
59150676,Vancouver,485,0,45
59150682,Vancouver,640,0,75
59150683,Vancouver,490,0,65
59150677,Vancouver,450,0,45
59150684,Vancouver,660,0,70
59150678,Vancouver,530,0,40
59150686,Vancouver,285,0,15
59150679,Vancouver,365,0,30
59150687,Vancouver,365,0,65
59150690,Vancouver,495,0,45
59150688,Vancouver,450,0,65
59150689,Vancouver,380,0,50
59150752,Vancouver,235,0,60
59150691,Vancouver,385,0,85
59150692,Vancouver,545,0,55
59150753,Vancouver,205,0,55
59150908,Vancouver,345,0,125
59150751,Vancouver,520,0,170
59150909,Vancouver,430,0,65
59150914,Vancouver,350,0,115
59150910,Vancouver,365,0,85
59150915,Vancouver,320,0,120
59150911,Vancouver,420,0,95
59150916,Vancouver,335,0,90
59150912,Vancouver,345,0,125
59150917,Vancouver,325,0,140
59150913,Vancouver,385,0,95
59150918,Vancouver,380,0,65
59150920,Vancouver,390,0,115
59150919,Vancouver,350,0,90
59150922,Vancouver,415,0,60
59150932,Vancouver,340,0,75
59150923,Vancouver,450,0,130
59150933,Vancouver,360,0,75
59150926,Vancouver,535,0,145
59150934,Vancouver,280,0,90
59150827,Vancouver,380,0,50
59150935,Vancouver,345,0,70
59150410,Vancouver,300,0,220
59150828,Vancouver,605,0,55
59150936,Greater Vancouver A,420,0,110
59150831,Vancouver,510,0,85
59150937,Greater Vancouver A,260,0,215
59150940,Greater Vancouver A,F,F,F
59150938,Greater Vancouver A,200,0,90
59150939,Greater Vancouver A,625,0,490
59150412,Vancouver,265,0,160
59150941,Greater Vancouver A,x,x,x
59150946,Greater Vancouver A,F,F,F
59150947,Greater Vancouver A,630,0,495
59150942,Greater Vancouver A,120,0,130
59150414,Vancouver,245,0,290
59150415,Vancouver,460,0,305
59150945,Greater Vancouver A,295,0,100
59151149,Richmond,520,0,860
59150417,Vancouver,310,0,130
59150416,Vancouver,355,0,220
59150539,Vancouver,295,0,150
59150420,Vancouver,290,0,225
59150409,Vancouver,225,0,190
59150448,Vancouver,315,0,220
59150421,Vancouver,305,0,280
59150422,Vancouver,640,0,190
59150423,Vancouver,225,0,205
59150424,Vancouver,715,0,110
59150425,Vancouver,245,0,125
59150449,Vancouver,300,0,265
59150426,Vancouver,285,0,135
59150427,Vancouver,325,0,220
59150428,Vancouver,245,0,195
59150429,Vancouver,305,0,210
59150430,Vancouver,305,0,195
59150431,Vancouver,335,0,210
59150450,Vancouver,305,0,200
59150432,Vancouver,515,0,290
59150433,Vancouver,285,0,180
59150451,Vancouver,230,0,230
59150452,Vancouver,215,0,160
59151008,Richmond,315,0,275
59150453,Vancouver,255,0,310
59150530,Vancouver,375,0,135
59150454,Vancouver,275,0,330
59150443,Vancouver,325,0,295
59151037,Richmond,315,0,185
59150445,Vancouver,245,0,320
59151038,Richmond,190,0,255
59150455,Vancouver,335,0,380
59150457,Vancouver,320,0,320
59150459,Vancouver,210,0,180
59151039,Richmond,405,0,570
59150460,Vancouver,180,0,225
59151040,Richmond,265,0,270
59151035,Richmond,135,0,85
59151036,Richmond,190,0,115
59151041,Richmond,485,0,185
59151042,Richmond,550,0,475
59151043,Richmond,255,0,295
59150562,Vancouver,330,0,185
59150540,Vancouver,355,0,175
59150533,Vancouver,370,0,185
59150537,Vancouver,420,0,115
59150531,Vancouver,455,0,205
59150532,Vancouver,375,0,180
59150534,Vancouver,325,0,160
59150535,Vancouver,410,0,155
59150536,Vancouver,250,0,115
59150563,Vancouver,490,0,135
59150541,Vancouver,315,0,315
59151108,Richmond,580,0,200
59151112,Richmond,280,0,145
59151117,Richmond,375,0,90
59151113,Richmond,585,0,115
59151116,Richmond,580,0,170
59150564,Vancouver,410,0,165
59151118,Richmond,540,0,105
59151152,Richmond,285,0,345
59151153,Richmond,305,0,325
59151121,Richmond,315,0,95
59151155,Richmond,555,0,185
59151123,Richmond,225,0,280
59151157,Richmond,200,0,275
59150560,Vancouver,385,0,145
59151349,Burnaby,185,0,150
59153219,Vancouver,335,0,115
59151350,Burnaby,335,0,260
59153220,Vancouver,285,0,105
59150928,Vancouver,360,0,75
59150930,Vancouver,335,0,85
59150931,Vancouver,390,0,75
59151351,Vancouver,405,0,280
59151353,Vancouver,220,0,160
59150929,Vancouver,355,0,65
59151359,Vancouver,320,0,200
59151354,Vancouver,210,0,215
59151355,Vancouver,340,0,240
59151356,Vancouver,515,0,490
59151360,Vancouver,195,0,285
59151358,Vancouver,220,0,205
59151361,Vancouver,260,0,245
59151362,Vancouver,245,0,280
59151045,Richmond,280,0,435
59151363,Vancouver,285,0,295
59150948,Greater Vancouver A,350,0,305
59150952,Musqueam 2,670,0,0
59151364,Vancouver,295,0,355
59151375,Burnaby,350,0,155
59151365,Vancouver,260,0,230
59151376,Burnaby,460,0,230
59151378,Burnaby,255,0,65
59151377,Burnaby,290,0,135
59151379,Burnaby,175,0,90
59151385,Burnaby,370,0,270
59151387,Burnaby,395,0,265
59151389,Burnaby,280,0,275
59151390,Burnaby,425,0,135
59151049,Richmond,335,0,310
59151380,Burnaby,320,0,185
59151391,Burnaby,475,0,60
59151381,Burnaby,415,0,170
59151384,Burnaby,245,0,140
59151048,Richmond,225,0,375
59151017,Richmond,145,0,280
59151018,Richmond,180,0,255
59151019,Richmond,150,0,260
59151016,Richmond,210,0,485
59151013,Richmond,435,0,615
59151020,Richmond,300,0,265
59151014,Richmond,145,0,225
59151022,Richmond,240,0,295
59151015,Richmond,160,0,235
59151023,Richmond,190,0,335
59151024,Richmond,235,0,270
59151025,Richmond,270,0,280
59151030,Richmond,685,0,605
59151026,Richmond,530,0,525
59151032,Richmond,170,0,175
59151050,Richmond,565,0,845
59151033,Richmond,200,0,180
59151057,Richmond,730,0,600
59151034,Richmond,260,0,200
59151126,Richmond,140,0,210
59151058,Richmond,515,0,965
59151059,Richmond,140,0,220
59151044,Richmond,130,0,220
59151130,Richmond,125,0,240
